State,Order Date,Sales,Quantity,Discount,Profit,Month,Predicted Profit
California,2016-12-16,585.13,12,0.2,75,12,75
California,2017-12-16,814.526,38,0.8,75,12,75
California,2016-03-17,84.78399999999999,2,0.2,0,3,0
California,2017-03-17,17.456,2,0.2,0,3,0
California,2015-04-17,2572.5,17,0.2,500,4,500
California,2016-04-17,257.499,3,0.15,50,4,50
California,2017-04-17,562.702,32,0.2,75,4,75
California,2016-06-17,593.966,14,0.15,75,6,75
California,2017-06-17,51.312,3,0.2,0,6,0
California,2015-07-17,195.46599999999998,2,0.15,50,7,50
California,2016-07-17,77.88,2,0.0,0,7,0
California,2017-07-17,1775.009,19,0.35,200,7,200
California,2017-08-17,3397.732,30,0.6000000000000001,500,8,500
California,2014-09-17,182.94,3,0.0,50,9,50
California,2015-09-17,32.4,5,0.0,0,9,0
California,2016-09-17,100.164,6,0.2,50,9,0
California,2015-10-17,77.88,2,0.0,0,10,0
California,2016-10-17,138.826,7,0.35,50,10,50
California,2017-10-17,63.432,5,0.2,0,10,0
California,2014-11-17,1075.3700000000001,12,0.0,200,11,200
California,2015-11-17,1873.606,30,0.4,200,11,200
California,2016-11-17,49.5,5,0.0,0,11,0
California,2015-12-17,450.19399999999996,14,0.4,50,12,50
California,2016-12-17,2003.52,6,0.2,500,12,500
California,2017-12-17,535.578,15,0.4,75,12,75
California,2015-02-18,105.844,6,0.2,50,2,50
California,2017-02-18,287.32599999999996,8,0.2,50,2,50
California,2014-03-18,4445.487999999999,23,0.35,500,3,500
California,2017-03-18,124.16,17,0.0,50,3,50
California,2014-04-18,323.458,15,0.2,50,4,50
California,2015-04-18,1124.57,12,0.0,200,4,200
California,2015-05-18,10.86,2,0.0,0,5,0
California,2016-05-18,122.22,6,0.0,50,5,50
California,2014-06-18,139.8,5,0.2,50,6,50
California,2015-06-18,51.98,2,0.0,0,6,0
California,2017-06-18,956.8035,15,0.15,75,6,75
California,2015-07-18,519.96,4,0.0,75,7,75
California,2015-09-18,684.84,30,0.0,75,9,75
California,2016-09-18,2295.9900000000002,22,0.6000000000000001,500,9,500
California,2017-09-18,163.38,9,0.0,50,9,50
California,2016-11-18,785.152,12,0.4,75,11,75
California,2016-12-18,1754.0260000000003,35,0.2,200,12,200
California,2017-12-18,344.23499999999996,17,0.35,50,12,50
California,2016-02-19,70.88,2,0.0,0,2,0
California,2017-02-19,57.510000000000005,6,0.0,0,2,0
California,2015-03-19,128.548,21,0.2,50,3,50
California,2017-03-19,2128.398,40,1.0,500,3,500
California,2014-04-19,76.14,3,0.0,0,4,0
California,2016-04-19,156.51600000000002,21,0.6000000000000001,50,4,50
California,2016-05-19,97.424,9,0.2,0,5,0
California,2017-05-19,859.9480000000001,21,0.4,75,5,75
California,2015-06-19,205.73,6,0.0,50,6,50
California,2016-06-19,17.12,2,0.0,0,6,0
California,2017-06-19,74.88,6,0.0,0,6,0
California,2016-07-19,425.954,5,0.2,50,7,50
California,2014-08-19,358.696,9,0.2,50,8,50
California,2014-09-19,12.83,5,0.0,0,9,0
California,2015-09-19,83.80000000000001,5,0.0,0,9,0
California,2016-09-19,187.0,15,0.4,50,9,50
California,2017-09-19,190.01,10,0.0,50,9,50
California,2014-10-19,641.104,27,0.8,75,10,75
California,2015-10-19,1910.7,8,0.0,200,10,200
California,2017-10-19,135.012,19,0.4,50,10,50
California,2017-11-19,355.678,14,0.2,50,11,50
California,2014-12-19,832.1379999999999,16,0.4,75,12,75
California,2015-12-19,1941.81,8,0.2,200,12,200
California,2017-12-19,36.672,2,0.2,0,12,0
California,2014-01-20,38.66,4,0.0,0,1,0
California,2017-01-20,544.952,11,0.4,75,1,75
California,2014-02-20,12.96,2,0.0,0,2,0
California,2017-02-20,238.19799999999998,3,0.2,50,2,50
California,2014-04-20,59.92,4,0.0,0,4,0
California,2016-05-20,1064.624,9,0.2,200,5,200
California,2017-05-20,868.452,10,0.4,75,5,75
California,2015-06-20,383.616,9,0.2,50,6,50
California,2016-06-20,453.8,25,0.4,50,6,50
California,2014-07-20,891.4659999999999,30,0.4,75,7,75
California,2017-08-20,616.6999999999999,21,0.4,75,8,75
California,2014-09-20,104.392,15,0.2,50,9,50
California,2016-09-20,475.694,19,0.4,50,9,50
California,2015-10-20,695.5260000000001,19,0.2,75,10,75
California,2016-10-20,406.43199999999996,7,0.4,50,10,50
California,2017-10-20,24.678,5,0.2,0,10,0
California,2015-11-20,860.412,37,0.8,75,11,75
California,2016-11-20,66.88,14,0.0,0,11,0
California,2017-11-20,410.576,15,0.4,50,11,50
California,2014-12-20,694.534,10,0.4,75,12,75
California,2015-12-20,17.12,4,0.0,0,12,0
California,2016-01-21,1167.056,9,0.4,200,1,200
California,2016-02-21,511.948,17,0.4,75,2,75
California,2017-03-21,745.28,9,0.4,75,3,75
California,2014-04-21,16.52,5,0.2,0,4,0
California,2014-05-21,31.84,8,0.0,0,5,0
California,2016-05-21,121.436,5,0.2,50,5,50
California,2014-07-21,1173.616,8,0.4,200,7,200
California,2016-07-21,423.04999999999995,6,0.0,50,7,50
California,2017-07-21,1921.7,18,0.6000000000000001,200,7,200
California,2015-08-21,1299.526,18,0.35,200,8,200
California,2016-08-21,3339.1219999999994,32,0.8,500,8,500
California,2017-08-21,1520.15,32,0.6000000000000001,200,8,200
California,2014-09-21,451.28400000000005,24,0.2,50,9,50
California,2015-09-21,609.4359999999999,6,0.2,75,9,75
California,2017-09-21,71.37,8,0.0,0,9,0
California,2014-10-21,36.36,3,0.2,0,10,0
California,2016-10-21,792.766,17,0.2,75,10,75
California,2014-11-21,114.53,5,0.0,50,11,50
California,2016-11-21,32.4,5,0.0,0,11,0
California,2017-11-21,792.2320000000001,16,0.4,75,11,75
California,2014-12-21,1897.92,9,0.4,200,12,200
California,2017-12-21,1136.8899999999999,14,0.0,200,12,200
California,2016-01-22,65.05,8,0.0,0,1,0
California,2014-02-22,19.44,3,0.0,0,2,0
California,2016-02-22,492.84999999999997,9,0.2,50,2,50
California,2015-03-22,1701.44,11,0.4,200,3,200
California,2015-04-22,152.916,6,0.2,50,4,50
California,2016-04-22,31.56,3,0.0,0,4,0
California,2017-04-22,18.28,2,0.0,0,4,0
California,2015-05-22,3862.0980000000004,22,0.4,500,5,500
California,2016-05-22,222.38400000000001,2,0.2,50,5,50
California,2017-05-22,130.64,18,0.0,50,5,50
California,2014-07-22,1155.7720000000002,26,0.4,200,7,200
California,2016-07-22,6.3,2,0.0,0,7,0
California,2016-08-22,5.76,2,0.0,0,8,0
California,2017-08-22,210.00799999999998,1,0.2,50,8,50
California,2014-09-22,210.13,7,0.0,50,9,50
California,2015-09-22,266.03999999999996,5,0.0,50,9,50
California,2017-09-22,21.96,2,0.0,0,9,0
California,2014-11-22,53.82,9,0.0,0,11,0
California,2015-11-22,114.37,15,0.0,50,11,50
California,2014-12-22,11.76,4,0.0,0,12,0
California,2016-12-22,884.6800000000001,10,0.0,75,12,75
California,2017-12-22,474.95,5,0.0,50,12,50
California,2016-01-23,59.99,7,0.0,0,1,0
California,2017-02-23,37.44,6,0.0,0,2,0
California,2014-03-23,935.1519999999999,8,0.2,75,3,75
California,2015-03-23,466.04999999999995,18,0.0,50,3,50
California,2017-03-23,211.84,8,0.0,50,3,50
California,2014-04-23,48.91,1,0.0,0,4,0
California,2016-04-23,441.568,17,0.4,50,4,50
California,2017-04-23,183.38,15,0.2,50,4,50
California,2016-05-23,37.05,3,0.0,0,5,0
California,2017-05-23,171.28799999999998,3,0.2,50,5,50
California,2015-06-23,366.99,8,0.4,50,6,50
California,2016-06-23,997.934,15,0.2,75,6,75
California,2014-07-23,992.828,17,0.4,75,7,75
California,2017-07-23,73.512,12,0.2,0,7,0
California,2014-08-23,49.568000000000005,2,0.2,0,8,0
California,2014-09-23,519.9830000000001,5,0.35,75,9,75
California,2016-09-23,22.979999999999997,5,0.0,0,9,0
California,2017-09-23,1065.6000000000001,21,0.6000000000000001,200,9,200
California,2015-10-23,1446.7839999999999,26,0.6000000000000001,200,10,200
California,2014-11-23,1037.19,11,0.4,200,11,200
California,2017-12-23,13.48,4,0.0,0,12,0
California,2017-01-24,412.996,8,0.4,50,1,50
California,2014-03-24,40.48,2,0.0,0,3,0
California,2016-04-24,3.984,1,0.2,0,4,0
California,2017-04-24,1.81,1,0.0,0,4,0
California,2016-06-24,4861.33,12,0.4,500,6,500
California,2017-06-24,520.22,26,0.0,75,6,75
California,2017-07-24,2399.96,5,0.2,500,7,500
California,2014-09-24,211.96,4,0.0,50,9,50
California,2015-09-24,1173.03,7,0.0,200,9,200
California,2016-09-24,1015.0,22,0.2,200,9,200
California,2017-09-24,1403.86,14,0.4,200,9,200
California,2014-10-24,34.272,3,0.2,0,10,0
California,2015-10-24,454.272,8,0.2,50,10,50
California,2016-10-24,1109.97,12,0.0,200,10,200
California,2014-11-24,272.432,5,0.2,50,11,50
California,2015-11-24,1218.7640000000001,49,0.6000000000000001,200,11,200
California,2016-11-24,2948.032,20,0.4,500,11,500
California,2017-11-24,694.288,23,0.4,75,11,75
California,2014-12-24,1910.2740000000001,25,0.6000000000000001,200,12,200
California,2015-12-24,65.856,8,0.2,0,12,0
California,2016-12-24,83.72,14,0.0,0,12,0
California,2017-12-24,2970.4320000000002,9,0.4,500,12,500
California,2014-03-25,92.36,14,0.0,0,3,0
California,2017-03-25,1069.132,23,0.6000000000000001,200,3,200
California,2014-04-25,2061.01,13,0.2,500,4,500
California,2015-04-25,35.284,5,0.2,0,4,0
California,2017-04-25,559.249,18,0.55,75,4,75
California,2015-05-25,14.73,3,0.0,0,5,0
California,2014-06-25,447.84,5,0.2,50,6,50
California,2015-06-25,618.792,13,0.2,75,6,75
California,2016-06-25,60.81,3,0.0,0,6,0
California,2014-07-25,8341.289999999999,22,0.0,1500,7,1500
California,2015-07-25,623.96,5,0.2,75,7,75
California,2016-07-25,744.8939999999999,38,0.4,75,7,75
California,2014-08-25,176.14,14,0.0,50,8,50
California,2015-08-25,146.744,5,0.2,50,8,50
California,2015-09-25,17.48,2,0.0,0,9,0
California,2016-09-25,1553.314,31,0.75,200,9,200
California,2014-10-25,49.408,4,0.2,0,10,0
California,2015-10-25,313.626,6,0.2,50,10,50
California,2014-11-25,1644.224,25,0.4,200,11,200
California,2016-11-25,194.352,3,0.2,50,11,50
California,2017-11-25,449.17900000000003,17,0.35,50,11,50
California,2015-12-25,1240.46,13,0.2,200,12,200
California,2016-12-25,2875.544,21,0.2,500,12,500
California,2017-12-25,424.172,5,0.2,50,12,50
California,2015-01-26,182.72,8,0.0,50,1,50
California,2017-01-26,11.84,8,0.0,0,1,0
California,2017-02-26,2847.6459999999997,38,0.6000000000000001,500,2,500
California,2014-03-26,145.13,16,0.4,50,3,50
California,2014-04-26,282.56800000000004,16,0.4,50,4,50
California,2015-04-26,485.784,12,0.6000000000000001,50,4,50
California,2014-05-26,801.53,8,0.75,75,5,75
California,2016-05-26,1119.1480000000001,23,0.6000000000000001,200,5,200
California,2017-05-26,12.96,2,0.0,0,5,0
California,2016-06-26,284.24,12,0.0,50,6,50
California,2017-06-26,83.76,12,0.0,0,6,0
California,2015-07-26,299.34000000000003,16,0.4,50,7,50
California,2017-07-26,2012.3020000000001,8,0.2,500,7,500
California,2014-08-26,176.8,8,0.0,50,8,50
California,2016-08-26,1776.526,14,0.2,200,8,200
California,2014-09-26,750.5600000000001,8,0.4,75,9,75
California,2015-09-26,188.63,5,0.0,50,9,50
California,2016-09-26,562.4975,23,0.15,75,9,75
California,2017-09-26,1065.2160000000001,21,0.4,200,9,200
California,2015-10-26,5.76,2,0.0,0,10,0
California,2014-11-26,149.092,11,0.4,50,11,50
California,2016-11-26,4104.174,25,0.15,500,11,500
California,2014-12-26,15.39,5,0.0,0,12,0
California,2016-12-26,1431.078,15,0.6000000000000001,200,12,200
California,2014-01-27,426.67,8,0.2,50,1,50
California,2015-01-27,2803.92,5,0.2,500,1,500
California,2017-03-27,168.57999999999998,7,0.0,50,3,50
California,2017-04-27,183.61,9,0.0,50,4,50
California,2014-05-27,2139.9339999999997,27,0.4,500,5,500
California,2016-05-27,13.38,2,0.0,0,5,0
California,2016-06-27,201.584,2,0.2,50,6,50
California,2014-07-27,514.28,4,0.0,75,7,75
California,2014-08-27,244.76,9,0.4,50,8,50
California,2015-08-27,639.974,13,0.2,75,8,75
California,2017-08-27,2971.792,26,0.6000000000000001,500,8,500
California,2014-09-27,685.9,7,0.2,75,9,75
California,2015-09-27,175.29,6,0.0,50,9,50
California,2016-10-27,136.08800000000002,11,0.4,50,10,50
California,2017-10-27,914.041,15,0.75,75,10,75
California,2015-11-27,505.71,11,0.2,75,11,75
California,2017-11-27,604.6060000000001,27,0.4,75,11,75
California,2014-12-27,362.026,20,0.4,50,12,50
California,2015-12-27,1127.6999999999998,28,0.2,200,12,200
California,2016-12-27,20.16,7,0.0,0,12,0
California,2016-01-28,39.68,2,0.0,0,1,0
California,2017-01-28,277.71,6,0.0,50,1,50
California,2015-03-28,199.64000000000001,6,0.0,50,3,50
California,2016-03-28,93.9,5,0.0,0,3,0
California,2017-03-28,1435.96,26,0.2,200,3,200
California,2014-04-28,1679.96,5,0.2,200,4,200
California,2016-04-28,41.568000000000005,2,0.2,0,4,0
California,2016-05-28,1157.68,23,0.4,200,5,200
California,2016-06-28,41.32000000000001,5,0.4,0,6,0
California,2016-07-28,18.9,3,0.0,0,7,0
California,2017-07-28,1170.5639999999999,9,0.4,200,7,200
California,2015-08-28,2017.5320000000002,26,0.55,500,8,500
California,2015-09-28,438.73600000000005,19,0.4,50,9,50
California,2017-09-28,9.24,3,0.0,0,9,0
California,2014-10-28,1252.602,17,0.35,200,10,200
California,2016-10-28,495.93199999999996,19,0.4,50,10,50
California,2014-11-28,643.702,20,0.15,75,11,75
California,2015-11-28,45.28,4,0.0,0,11,0
California,2017-11-28,62.65,5,0.0,0,11,0
California,2014-12-28,1049.97,14,0.0,200,12,200
California,2017-12-28,1066.544,10,0.2,200,12,200
California,2017-01-29,136.526,12,0.2,50,1,50
California,2015-03-29,295.68,15,0.0,50,3,50
California,2017-06-29,2708.9519999999998,24,0.4,500,6,500
California,2014-08-29,123.28,4,0.0,50,8,50
California,2017-08-29,148.02,3,0.0,50,8,50
California,2014-09-29,968.3,10,0.2,75,9,75
California,2016-09-29,82.44999999999999,7,0.2,0,9,0
California,2017-09-29,500.54600000000005,25,0.4,75,9,75
California,2015-10-29,244.24,9,0.0,50,10,50
California,2016-10-29,11.744000000000002,1,0.2,0,10,0
California,2014-11-29,606.3199999999999,7,0.2,75,11,75
California,2015-11-29,60.604,3,0.2,0,11,0
California,2014-12-29,1774.398,46,0.8,200,12,200
California,2016-12-29,53.222,6,0.2,0,12,0
California,2017-12-29,797.064,15,0.4,75,12,75
California,2015-01-30,2147.3360000000002,10,0.2,500,1,500
California,2016-01-30,399.26,22,0.4,50,1,50
California,2017-01-30,271.644,13,0.2,50,1,50
California,2014-03-30,205.666,2,0.15,50,3,50
California,2017-03-30,265.072,8,0.2,50,3,50
California,2015-04-30,54.45,8,0.2,0,4,0
California,2017-04-30,292.5,17,0.2,50,4,50
California,2016-05-30,206.72,14,0.0,50,5,50
California,2017-05-30,72.62,10,0.0,0,5,0
California,2014-06-30,32.4,5,0.0,0,6,0
California,2017-06-30,640.9490000000001,8,0.15,75,6,75
California,2015-07-30,226.13,13,0.2,50,7,50
California,2016-07-30,715.64,2,0.0,75,7,75
California,2017-07-30,356.65,9,0.0,50,7,50
California,2016-08-30,387.0,9,0.2,50,8,50
California,2017-09-30,159.98,2,0.0,50,9,50
California,2016-10-30,3.62,2,0.0,0,10,0
California,2017-10-30,1993.772,30,0.4,200,10,200
California,2017-11-30,25.83,3,0.0,0,11,0
California,2015-12-30,3251.34,18,0.4,500,12,500
California,2016-12-30,487.704,5,0.2,50,12,50
California,2017-12-30,34.624,4,0.4,0,12,0
California,2014-01-31,290.666,2,0.15,50,1,50
California,2016-01-31,166.29200000000003,6,0.2,50,1,50
California,2014-03-31,726.548,4,0.2,75,3,75
California,2017-03-31,29.7,3,0.0,0,3,0
California,2015-05-31,244.78,17,0.0,50,5,50
California,2016-07-31,863.128,7,0.2,75,7,75
California,2017-07-31,93.52000000000001,9,0.0,0,7,0
California,2015-08-31,2580.837,30,0.75,500,8,500
California,2017-08-31,890.03,10,0.4,75,8,75
California,2014-10-31,1081.52,47,0.8,200,10,200
California,2015-10-31,3058.149,59,1.15,500,10,500
California,2016-10-31,2489.34,12,0.2,500,10,500
California,2016-12-31,340.75199999999995,6,0.4,50,12,50
Colorado,2016-01-03,159.984,2,0.2,50,1,50
Colorado,2015-01-10,139.424,4,0.2,50,1,50
Colorado,2014-01-11,2027.1439999999998,7,0.4,500,1,500
Colorado,2017-01-12,1020.2630000000001,19,1.5,200,1,200
Colorado,2017-02-09,11.696,2,0.2,0,2,0
Colorado,2015-02-10,10.944,2,0.2,0,2,0
Colorado,2016-02-12,165.6,3,0.2,50,2,50
Colorado,2017-02-12,1915.624,36,2.4,200,2,200
Colorado,2014-03-08,221.35,3,0.7,50,3,50
Colorado,2017-03-12,306.36,38,1.5999999999999999,50,3,50
Colorado,2014-04-07,209.96799999999996,6,0.4,50,4,50
Colorado,2017-04-08,16.752,3,0.4,0,4,0
Colorado,2017-05-05,120.783,20,1.5999999999999999,50,5,50
Colorado,2017-05-10,63.824,2,0.2,0,5,0
Colorado,2015-06-01,31.538,7,0.8999999999999999,0,6,0
Colorado,2016-06-10,801.5500000000001,19,2.3,75,6,75
Colorado,2015-08-03,3.408,1,0.2,0,8,0
Colorado,2016-08-07,725.072,16,1.7999999999999998,75,8,75
Colorado,2015-08-12,15.696,3,0.2,0,8,0
Colorado,2014-10-03,719.576,7,0.4,75,10,75
Colorado,2015-10-05,46.688,4,0.2,0,10,0
Colorado,2016-10-10,227.65800000000002,5,1.0999999999999999,50,10,50
Colorado,2015-11-09,24.64,4,0.2,0,11,0
Colorado,2014-11-11,1167.296,8,0.6000000000000001,200,11,200
Colorado,2015-11-12,730.0380000000001,41,2.6,75,11,75
Colorado,2016-11-12,663.952,12,0.6000000000000001,75,11,75
Colorado,2015-12-05,201.584,2,0.2,50,12,50
Colorado,2016-12-09,733.488,17,1.2,75,12,75
Colorado,2017-03-13,1332.496,2,0.2,200,3,200
Colorado,2016-10-13,752.4100000000001,8,0.7,75,10,75
Colorado,2015-11-13,378.138,12,1.1,50,11,50
Colorado,2017-01-14,337.68800000000005,16,0.4,50,1,50
Colorado,2016-08-15,141.20999999999998,6,0.8999999999999999,50,8,50
Colorado,2017-04-17,2613.309,22,3.0,500,4,500
Colorado,2016-06-17,749.488,7,0.4,75,6,75
Colorado,2017-06-17,146.352,3,0.2,50,6,50
Colorado,2016-07-18,2331.84,14,1.4999999999999998,500,7,500
Colorado,2014-11-18,181.78799999999998,6,0.7,50,11,50
Colorado,2015-12-18,6.848,2,0.2,0,12,0
Colorado,2016-03-19,72.294,1,0.7,0,3,0
Colorado,2017-12-19,193.634,14,1.1,50,12,50
Colorado,2017-02-20,9.432,3,0.2,0,2,0
Colorado,2016-05-20,40.635,7,0.7,0,5,0
Colorado,2015-06-20,125.944,7,0.2,50,6,50
Colorado,2015-11-20,160.272,15,2.0999999999999996,50,11,50
Colorado,2014-12-20,447.944,7,0.2,50,12,50
Colorado,2014-06-21,36.252,9,1.4,0,6,0
Colorado,2017-08-21,266.52,7,0.6000000000000001,50,8,50
Colorado,2015-12-21,60.983999999999995,7,0.2,0,12,0
Colorado,2014-06-22,196.752,6,0.2,50,6,50
Colorado,2016-08-22,98.32799999999999,3,0.2,0,8,0
Colorado,2016-09-22,68.432,7,0.2,0,9,0
Colorado,2017-10-22,582.304,8,0.8999999999999999,75,10,75
Colorado,2017-04-23,30.352,5,0.4,0,4,0
Colorado,2014-08-23,424.376,31,1.2,50,8,50
Colorado,2017-09-23,272.252,10,1.3,50,9,50
Colorado,2016-04-24,1344.4199999999998,11,1.1,200,4,200
Colorado,2016-09-24,532.496,11,0.4,75,9,75
Colorado,2015-12-24,604.098,10,0.8999999999999999,75,12,75
Colorado,2015-05-25,845.7280000000001,13,0.2,75,5,75
Colorado,2014-09-25,14.575999999999999,2,0.2,0,9,0
Colorado,2015-10-25,582.336,8,0.2,75,10,75
Colorado,2017-06-26,431.92800000000005,9,0.2,50,6,50
Colorado,2014-12-26,855.272,22,1.5,75,12,75
Colorado,2016-12-26,30.048,4,0.4,0,12,0
Colorado,2015-04-27,49.400000000000006,7,0.4,0,4,0
Colorado,2016-04-28,29.471999999999998,3,0.2,0,4,0
Colorado,2016-08-28,124.05600000000001,6,0.4,50,8,50
Colorado,2015-09-28,18.128,6,1.0999999999999999,0,9,0
Colorado,2017-09-28,535.264,14,1.7,75,9,75
Colorado,2017-11-28,88.76799999999999,2,0.2,0,11,0
Colorado,2017-12-28,1.188,2,0.7,0,12,0
Colorado,2016-05-30,874.308,10,2.5,75,5,75
Colorado,2015-10-30,603.434,12,1.2999999999999998,75,10,75
Colorado,2017-12-30,3.0239999999999996,3,0.2,0,12,0
Connecticut,2016-01-12,840.0,10,0.0,75,1,75
Connecticut,2017-01-12,916.59,6,0.0,75,1,75
Connecticut,2017-02-04,11.12,4,0.0,0,2,0
Connecticut,2017-02-09,237.64,8,0.0,50,2,50
Connecticut,2015-02-10,26.9,5,0.0,0,2,0
Connecticut,2015-03-09,238.11,3,0.0,50,3,50
Connecticut,2016-03-09,48.16,7,0.0,0,3,0
Connecticut,2014-03-11,11.64,3,0.0,0,3,0
Connecticut,2014-04-05,27.46,2,0.0,0,4,0
Connecticut,2014-05-08,1217.3799999999999,10,0.0,200,5,200
Connecticut,2017-08-06,10.36,2,0.0,0,8,0
Connecticut,2016-09-03,199.75,5,0.0,50,9,50
Connecticut,2015-09-04,370.14,3,0.0,50,9,50
Connecticut,2017-09-07,847.46,17,0.0,75,9,75
Connecticut,2017-10-04,386.14,6,0.0,50,10,50
Connecticut,2017-10-12,437.65000000000003,10,0.0,50,10,50
Connecticut,2017-03-13,523.16,8,0.0,75,3,75
Connecticut,2014-11-14,876.7299999999999,17,0.0,75,11,75
Connecticut,2016-01-15,181.797,1,0.3,50,1,50
Connecticut,2014-08-15,62.94,3,0.0,0,8,0
Connecticut,2017-09-15,98.6,4,0.0,0,9,0
Connecticut,2017-10-15,13.05,5,0.0,0,10,0
Connecticut,2017-02-16,594.5,4,0.0,75,2,75
Connecticut,2016-05-16,552.56,4,0.0,75,5,75
Connecticut,2016-05-17,253.03000000000003,13,0.0,50,5,50
Connecticut,2016-06-17,584.7700000000001,8,0.0,75,6,75
Connecticut,2014-07-19,455.23,6,0.3,50,7,50
Connecticut,2017-01-20,3.52,2,0.0,0,1,0
Connecticut,2017-03-20,299.96,4,0.0,50,3,50
Connecticut,2016-04-21,67.32000000000001,11,0.0,0,4,0
Connecticut,2014-06-21,21.4,5,0.0,0,6,0
Connecticut,2016-10-21,1179.27,17,0.0,200,10,200
Connecticut,2017-12-23,209.41,5,0.0,50,12,50
Connecticut,2015-09-25,63.14,5,0.0,0,9,0
Connecticut,2016-11-26,73.33,5,0.0,0,11,0
Connecticut,2017-02-28,17.62,3,0.0,0,2,0
Connecticut,2015-05-28,93.78999999999999,6,0.0,0,5,0
Connecticut,2015-08-28,470.36,11,0.0,50,8,50
Connecticut,2016-11-28,7.16,2,0.0,0,11,0
Connecticut,2017-06-29,694.6700000000001,14,0.0,75,6,75
Connecticut,2016-03-30,11.34,1,0.0,0,3,0
Connecticut,2017-04-30,5.76,2,0.0,0,4,0
Connecticut,2014-08-30,121.24,8,0.0,50,8,50
Connecticut,2015-05-31,22.2,6,0.0,0,5,0
Delaware,2015-02-01,115.4,8,0.0,50,2,50
Delaware,2017-02-03,627.4799999999999,18,0.0,75,2,75
Delaware,2016-03-03,1094.25,15,0.0,200,3,200
Delaware,2016-05-06,386.48,7,0.0,50,5,50
Delaware,2015-05-10,77.55,5,0.0,0,5,0
Delaware,2016-05-12,128.07,9,0.0,50,5,50
Delaware,2015-06-02,1558.42,15,0.0,200,6,200
Delaware,2015-07-03,807.54,10,0.0,75,7,75
Delaware,2015-07-11,33.48,9,0.0,0,7,0
Delaware,2017-07-11,100.94,7,0.0,50,7,50
Delaware,2016-08-05,211.96,2,0.0,50,8,50
Delaware,2017-08-07,469.66,23,0.0,50,8,50
Delaware,2014-11-01,9.94,2,0.0,0,11,0
Delaware,2015-11-07,1136.896,13,0.3,200,11,200
Delaware,2015-12-01,465.18,3,0.0,50,12,50
Delaware,2015-12-06,29.9,5,0.0,0,12,0
Delaware,2016-12-06,487.5,29,0.0,50,12,50
Delaware,2017-05-13,299.52,9,0.0,50,5,50
Delaware,2015-11-13,810.2,15,0.0,75,11,75
Delaware,2014-07-14,39.48,1,0.0,0,7,0
Delaware,2015-11-14,96.1,5,0.0,0,11,0
